t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6,mu_7,nu_7,tau_7,mu_8,nu_8,tau_8
28.3314,-0.11047496743652,-0.091047217632898,1.52424959388762,0.994749359944395,-0.069025584647624,0.074081524027858,-0.014869956093641,0.286971849811606,-0.148210922813283,-0.079708323704878,-0.003816594847285,-1.02308695072798,-0.030252076825963,0.217066007330476,0.21955509555758,0.021262298534211,0.104208296599286,-0.108548786183718,-0.011584067151265,2.55000001573193,2.55000000431409,2.47030644755488,2.55000001506987,0.372295049809206,0.0050763073124,0.089999999763648,0.377632066150984,0.004284261812955,0.090000005465553,0.377632058656887,0.004284261812956,0.045685037832689,0.382197907893263,0.005284783503801,0.089999937048411,0.395604662961916,0.005076307204164,0.089999978762222,0.400941674666401,0.004284261812167,0.090000005251033,0.400941667172303,0.004284261812168,0.045685037831943,0.404956496887632,0.005284783553306,0.089999945911076,0.404956489393536,0.005284783553306,0.045503726870248
28.519,-0.101231594385919,-0.094876398791755,1.52191510522398,0.995777118572026,-0.069193446131176,0.058621834070153,-0.014271859132241,0.327698859841272,-0.10701689760037,-0.075718984902796,0.015735486996244,-1.04345341693787,-0.032425537446794,0.168249651578009,0.222545104482515,0.039690437155357,-0.004507403043903,-6.69961094984214E-05,-8.96110332635125E-08,2.55000001550183,2.54999999634366,2.54999938060572,2.55000001625047,0.36714688060211,0.005148169207095,0.089999999941548,0.373325328776629,0.004306737374355,0.090000005482751,0.373325321282531,0.004306737374356,0.045727659866812,0.376981471378381,0.005216436514882,0.08999992849757,0.390456493867839,0.005148169094077,0.089999978620212,0.396634937292844,0.004306737373557,0.090000005267547,0.396634929798745,0.004306737373558,0.045727659866019,0.399740060346846,0.005216436540786,0.089999933257419,0.39974005285275,0.005216436540786,0.04547470990803
28.7066,-0.090903290718485,-0.097461067761996,1.51975281273132,0.996581459235541,-0.069208136447803,0.04299254955167,-0.013684951303465,0.359266701031961,-0.065261871957348,-0.068272066557599,0.014889785491737,-1.04346598708304,-0.032425554260064,0.117392088250866,0.223520151494142,0.044069667173124,-0.004508011355317,-6.27491105592014E-05,-2.66646469447719E-08,2.55000001515427,2.54999998296287,2.54999980144309,2.55000001707615,0.361925043331732,0.005221837270379,0.090000000118224,0.368986705574704,0.004338623201925,0.090000005518939,0.368986698080605,0.004338623201925,0.045792773751654,0.371830193883825,0.005151277494556,0.089999918307711,0.385234656715616,0.005221837152223,0.089999978452331,0.392296314091729,0.004338623201116,0.090000005303953,0.392296306597629,0.004338623201116,0.045792773750791,0.394588782866849,0.005151277479997,0.089999915564407,0.394588775372753,0.005151277479997,0.045441576481005
28.8943,-0.07977101870681,-0.098790281573669,1.51782699824953,0.997140502036212,-0.069218497347153,0.027352712063696,-0.013094129153079,0.381292391808672,-0.023323903116954,-0.060003495172161,0.014043969852799,-1.04347776038503,-0.032425559263019,0.066420193320157,0.22436630307123,0.04685722850584,-0.004508175116021,-5.89093330342691E-05,-7.21684608079726E-09,2.55000001451618,2.54999995728905,2.54999991072001,2.55000001759604,0.356629556019608,0.005295487312124,0.090000000286741,0.364607580266284,0.004379125308421,0.090000005571633,0.364607572772184,0.004379125308421,0.045883022962264,0.366739781792583,0.005090412091242,0.089999906004431,0.379939169527178,0.005295487188438,0.089999978233274,0.387917188784128,0.0043791253076,0.090000005357666,0.387917181290028,0.004379125307601,0.045883022961304,0.389498370863133,0.005090412003716,0.089999889115708,0.389498363369037,0.005090412003716,0.045405761162618
29.0819,-0.068121388123027,-0.098858914272268,1.51615783347066,0.997454106457124,-0.069224534197815,0.011706161300666,-0.012499736631525,0.393754480704074,0.018772824914668,-0.051211907586482,0.013198123488259,-1.04348881324875,-0.032425560617079,0.015384091795714,0.225082733362966,0.048050413909489,-0.004508191399827,-5.51035188541272E-05,8.52115223865382E-09,2.55000001334387,2.54999989099888,2.54999995412013,2.55000001784314,0.351262439270157,0.005367116749451,0.090000000440368,0.360180123538262,0.004427456728022,0.090000005638225,0.360180116044161,0.004427456728023,0.046002920878283,0.361704910217696,0.005034871574887,0.089999890888581,0.37457205290738,0.005367116619798,0.089999977935698,0.383489732056939,0.00442745672719,0.090000005425968,0.383489724562835,0.004427456727192,0.046002920877185,0.384463499519657,0.005034871343476,0.089999845245267,0.384463492025561,0.005034871343476,0.04536845913127
29.2695,-0.056241511252427,-0.097662567806173,1.51475652262709,0.997522192677509,-0.069226249512472,-0.003943262024137,-0.011902118720405,0.396640920955898,0.061003973181111,-0.04219644858722,0.01235227406847,-1.04349915204658,-0.032425559018298,-0.035666031821363,0.225668734735442,0.047648031432245,-0.004507898226533,-5.10462767341318E-05,5.096893738804E-08,2.55000001150946,2.54999961999534,2.54999997703835,2.55000001790742,0.345827877869881,0.005434561400276,0.090000000572574,0.355697275562596,0.004482847975666,0.090000005716117,0.355697268068493,0.004482847975668,0.046159703452501,0.356719266909277,0.004985643308419,0.089999871882446,0.369137491643215,0.005434561264165,0.089999977529809,0.379006884082117,0.004482847974822,0.090000005506147,0.379006876588007,0.004482847974829,0.046159703451215,0.379477856777568,0.004985642742089,0.089999757963258,0.379477849283472,0.004985642742089,0.045330609753407
29.4571,-0.044418720563926,-0.095197576343036,1.51362529151704,0.99734474155059,-0.069223643119656,-0.01959171619061,-0.011301621222925,0.389949081668987,0.103345069956157,-0.033256486601001,0.011506479655321,-1.04350872960434,-0.032425549455251,-0.071765918706747,0.191192445646692,-0.184243140794185,1.98279933404747,1.98423166429933,0.21181971799368,2.55000000887326,1.09276856524395,2.54999999027121,2.5500000178543,0.340332350954015,0.005495526915866,0.090000000676994,0.351152753969424,0.004544521593172,0.090000005802762,0.351152746475317,0.004544521593176,0.046364746057225,0.351775568842976,0.004943698066301,0.089999847228867,0.363641964870467,0.005495526772748,0.089999976982694,0.374462362489801,0.004544521592316,0.090000005595546,0.374462354995616,0.004544521592391,0.046364746055781,0.374534160421558,0.00494369635601,0.089999497336081,0.374534152927461,0.00494369635601,0.04529292183061
29.6448,-0.032905288041989,-0.091555595790191,1.51210944473996,0.997208875814011,-0.066407051115208,-0.032461975170341,-0.010525507733318,0.376484001037969,0.139217552926713,-0.067825106235662,0.383529208398941,-0.67121725989455,0.007317125527827,-0.099030072322447,0.173694334093428,-0.198595594393529,2.11233173559785,2.1131156469263,0.225304139891707,2.55000000497492,1.00000136414606,2.5499999979831,2.55000001769556,0.334783914087494,0.005548436866521,0.090000000750023,0.346541338196188,0.004611415773236,0.090000005895253,0.346541330702071,0.004611415773246,0.046634964087176,0.346866173657427,0.004909395185549,0.089999813799373,0.358093528154687,0.005548436715779,0.0899999762671,0.369850946717433,0.004611415772368,0.09000000569112,0.369850937552733,0.004611417442883,0.046634967900812,0.369850928805683,0.004683231615874,0.058381338910167,0.369850921311587,0.004683231615875,0.045142818209109
29.8324,-0.021880021146983,-0.086879137707196,1.50951504774569,0.997499340931421,-0.057792493405631,-0.039598730868966,-0.00932917804816,0.357903483534027,0.171806952684498,-0.105086605003632,0.779855454224705,-0.274743932704326,0.049589815194638,-0.134193066543275,0.170364457992842,0.049268892001624,0.001839371489051,0.005181312242087,2.8973376667469E-06,2.54999999899203,2.54998005182371,2.55000000274326,2.55000001743546,0.329191439635397,0.005592474452096,0.090000000790472,0.341858886689826,0.004682451506362,0.090000005990921,0.341858879195678,0.004682451506393,0.046998039715868,0.34198363274887,0.004882540908557,0.089999765495459,0.352501053861657,0.00559247429303,0.089999975360779,0.365168495212089,0.004682451505344,0.090000005758833,0.365168486047384,0.004682451505349,0.046998039712772,0.365168477300322,0.004682451505361,0.060140024636812,0.365168469806225,0.004682451505361,0.045122937928422
30.02,-0.011513930045384,-0.081227738982033,1.50649979560697,0.99794256532219,-0.046185005850584,-0.043765311938011,-0.007885399534059,0.33272550917391,0.203771584432709,-0.095842529050064,0.780200566303764,-0.273771788985254,0.049590358807623,-0.148289690690394,0.132517882552622,0.051584505941387,0.001806313316416,0.005156975135016,5.26005682448928E-08,2.54999998955689,2.54999961642526,2.5500000058053,2.55000001706694,0.323565064827305,0.005626374808093,0.090000000795316,0.337102087552502,0.004756799137324,0.090000006087818,0.337102080058059,0.004756799137619,0.047503880680127,0.337120290141014,0.004863342607856,0.089999688866335,0.346874679221752,0.005626374639905,0.089999974230535,0.360411696075939,0.00475679913615,0.090000005828455,0.360411686911176,0.004756799136208,0.047503880674384,0.360411678163985,0.004756799136337,0.070518180006798,0.360411670669888,0.004756799136337,0.045134379414165
30.2076,-0.001942940479242,-0.074723854324199,1.50376884373097,0.998232605562837,-0.034565154440377,-0.047910659357927,-0.006440847124054,0.304902655681935,0.228635252393459,-0.086163986026736,0.780539475843121,-0.272804211515942,0.049590368676805,-0.162191750886741,0.094551954859933,0.052913640938863,0.001799555501645,0.005158895857967,1.45250628499241E-08,2.54999997380139,2.54999986508847,2.55000000778726,2.55000001657381,0.317915468745506,0.005649596081799,0.090000000763426,0.33226867860898,0.004833408943522,0.090000006183889,0.332268668629671,0.004833411428388,0.048243865532509,0.332268658650535,0.004851631490479,0.089999546995027,0.341225083318172,0.00564959590358,0.089999972845088,0.355578287133753,0.004833408942186,0.090000005897835,0.355578277163233,0.004833409747943,0.048243855461291,0.355578267193064,0.00483341097092,0.086198434204501,0.355578259698968,0.00483341097092,0.04514351661913
30.3953,0.006754144707758,-0.067580859714415,1.50133245035383,0.998369413787707,-0.022934808483662,-0.052034152877441,-0.004995558960463,0.274471428119728,0.246375563100157,-0.07623606404703,0.780877117447469,-0.271836273670982,0.04959037140207,-0.175890882727714,0.05649068165656,0.053258492714415,0.001793020895256,0.005161066910441,3.9604402715715E-10,2.54999994514611,2.54999993552814,2.55000000904298,2.55000001593633,0.312252771177826,0.00566269756768,0.090000000696666,0.327357728772286,0.004910949836694,0.090000003464179,0.327357721278087,0.004910947351585,0.04940018817901,0.327422012636303,0.004846646014232,0.090000001213039,0.335562385939791,0.005662697378381,0.089999971179662,0.350667337294094,0.004910949839659,0.090000004078866,0.350667329799895,0.004910947363338,0.049400188292933,0.350731621198668,0.004846645994396,0.089999996990815,0.350731613704572,0.004846645994396,0.045120345002573
30.5829,0.014499641379305,-0.060012735314048,1.49919532694679,0.998352969584191,-0.011295802350775,-0.056135140770778,-0.003549569588819,0.241469900920344,0.256974627351183,-0.066243439252293,0.781213532996281,-0.270867928482298,0.049590371476377,-0.189378557907165,0.018357767828748,0.052618865544306,0.001786497212613,0.00516332442108,-1.2366189524774E-08,2.54999988620756,2.54999996593074,2.55000000977659,2.55000001512764,0.306586361464754,0.005666409713072,0.09000000059691,0.322369791105348,0.004987937666938,0.090000003583658,0.322369783611211,0.004987937666876,0.051383831930794,0.32257431543875,0.004847697197553,0.090000001143907,0.329895976428314,0.005666409511478,0.089999969203949,0.345679399624119,0.004987937669975,0.090000004194065,0.345679392129982,0.004987937669913,0.051383831984825,0.345883924022136,0.004847697176532,0.089999996671388,0.34588391652804,0.004847697176532,0.045090282807006
30.7705,0.021217031693797,-0.052233931269733,1.4973566438583,0.998183276351161,0.000350027776273,-0.060212976588115,-0.002102913623449,0.205937748640295,0.260419003574243,-0.056370824506541,0.781548724539125,-0.269899159728176,0.049590369156171,-0.202646376220848,-0.019823038906918,0.050995152504523,0.001779868369669,0.005165714283466,-3.6090833087381E-08,2.54999973762609,2.549999981908,2.55000001009683,2.55000001410481,0.300924750890618,0.005661610574137,0.090000000466095,0.317307057148544,0.005062733956804,0.09000000369147,0.317307049654405,0.005062733956806,0.05524088807418,0.317720147759081,0.00485416767967,0.090000001093532,0.324234366069484,0.005661610358829,0.089999966880831,0.340616665664202,0.005062733959917,0.09000000429862,0.340616658170064,0.005062733959918,0.055240888193024,0.341029756364745,0.004854167657391,0.089999996366066,0.341029748870649,0.004854167657391,0.045062183774832
30.9581,0.026831011750141,-0.044459234157998,1.4958100308695,0.997860361283438,0.012000843735353,-0.064267019423199,-0.000655625825569,0.16791622192443,0.256699705862412,-0.046802858922901,0.781882672345299,-0.26892994257612,0.049590362384628,-0.215686066247221,-0.058027957395732,0.048388314148782,0.001772672176597,0.005168675241394,-1.2000556003762E-07,2.54999916850176,2.54999999134887,2.55000001006284,2.55000001280398,0.29527545413731,0.005649296753308,0.090000000306272,0.312173504126508,0.005133553022036,0.090000003784108,0.312173496632263,0.005133553022142,0.06359469739553,0.312854660307084,0.004865487451996,0.090000001060057,0.318585069546865,0.005649296522619,0.089999964164597,0.335483112638976,0.005133553025226,0.090000004389402,0.335483105144732,0.005133553025332,0.063594697678915,0.336164268936364,0.004865487428381,0.08999999607233,0.336164261442267,0.004865487428381,0.045036348901644
31.1458,0.031267538509203,-0.036903633216011,1.49454358100375,0.997384275447326,0.023654804870711,-0.068296633334281,0.000792258753754,0.127448123343079,0.245812210247961,-0.037724001390613,0.782215269965735,-0.267960169874327,0.049590339868585,-0.222835812922876,-0.09357628694812,0.008276074964478,-0.314091659515442,0.320228859863598,-0.033684506719371,2.31826462546511,2.54999999736004,2.5500000097039,2.55000001112749,0.289644903399319,0.005630550737991,0.090000000119637,0.306975025099535,0.005198479026974,0.090000003858104,0.306975015127935,0.005198481504329,0.07949069970511,0.307973539068582,0.004881121238503,0.090000001041576,0.312954519056927,0.005630550489938,0.089999960998432,0.330284633608732,0.005198479030245,0.090000004463335,0.330284623633665,0.005198481511067,0.079490700773295,0.331283147722897,0.004881121213466,0.089999995787407,0.331283140228801,0.004881121213466,0.045013140176302
31.3334,0.034469003039198,-0.029775778277787,1.49343688082111,0.996802753522841,0.034869853370536,-0.071858437478589,0.002174719050669,0.085638553528393,0.228254959235034,-0.036171202809988,0.723283821764154,-0.207877229445993,0.043270284232626,-0.199351968952515,-0.108810971407161,-0.202826606266058,-2.11050747066163,2.1124570856382,-0.225303887350573,1.00000311755957,2.550000001416,2.55000000905684,2.550000008939,0.284038348274805,0.005606555124514,0.089999999908741,0.301719417164454,0.005255607935081,0.089999995305835,0.301770753920036,0.005204261207899,0.089999999393978,0.303073032374223,0.004900506694358,0.090000001035961,0.307347964200207,0.00560655485672,0.089999957311756,0.32502902566844,0.005255607940292,0.089999996249028,0.325080362418682,0.005204261214983,0.090000000701696,0.32638264105509,0.004900506667807,0.089999995507972,0.326382633560993,0.004900506667807,0.044992946074982
31.521,0.036477185148389,-0.023224172408184,1.4917817282404,0.996485904288841,0.042698750827743,-0.071994512314674,0.003074404644852,0.048235139982385,0.207839300522105,-0.074226545188422,0.327299853650446,0.188472535181326,0.000997641948846,-0.19145180632875,-0.122344571771508,-0.202834123777647,-2.10948473498938,2.11054630225306,-0.22530235881946,1.00001363408578,2.55000000429398,2.55000000816534,2.55000000603846,0.27845965039052,0.005578697884285,0.089999999677038,0.296415586131375,0.005303831033078,0.089999995334275,0.296611970662511,0.005158783257525,0.089999999080995,0.298150169158317,0.004922863215906,0.090000001040225,0.301769266606343,0.005578697593863,0.089999953018278,0.319725194629984,0.005303831038456,0.089999996290131,0.319921579153919,0.005158783264763,0.090000000440971,0.32145977786735,0.00492286318774,0.089999995229016,0.321459770373254,0.00492286318774,0.044975931772277
31.7086,0.037377942010763,-0.017330809776226,1.48898326073795,0.996802693504505,0.044634478655361,-0.066197588972861,0.003168172027293,0.012313994463374,0.184884400015609,-0.112283298039981,-0.068492223680852,0.58446378907245,-0.041274713544281,-0.200609082673263,-0.144137011193565,0.044960094525489,0.003212306006114,0.000377237415137,-2.36013846213597E-07,2.54999837783664,2.55000000642811,2.55000000703946,2.55000000212493,0.272911490966797,0.005548159423723,0.08999999942754,0.291072914432675,0.005342671698701,0.089999995304801,0.291488786677657,0.005123183984855,0.089999998798835,0.29320269727448,0.004947471883837,0.090000001051597,0.296221107499218,0.005548159107125,0.089999948001785,0.31438252292573,0.005342671704254,0.08999999627755,0.314798395161666,0.005123183992253,0.090000000208261,0.316512306013406,0.004947471853945,0.089999994945484,0.316512298519309,0.004947471853945,0.044962119839953
31.8963,0.037169479385157,-0.012191499843711,1.48573950207154,0.997391664546567,0.043626360077707,-0.057431262456864,0.002874518131813,-0.025325285046832,0.157840693021962,-0.103847660220898,-0.067889514760472,0.584534568243167,-0.041274757826379,-0.172234938426996,-0.140807481190519,0.048531780480873,0.00321412902319,0.000372469125487,-8.17951095501771E-08,2.54999943642387,2.55000000804845,2.55000000566088,2.54999999675257,0.267395800994737,0.00551568997206,0.089999999161945,0.285701698308435,0.00537121612424,0.089999995213057,0.286391134978348,0.005097651699308,0.08999999855204,0.288228695190939,0.004974002083541,0.090000001068734,0.290705417874365,0.005515689624854,0.089999942098503,0.309011306795753,0.005371216129978,0.089999996207422,0.309700743454793,0.005097651706872,0.090000000007447,0.311538303961604,0.004974002051802,0.089999994654331,0.311538296467507,0.004974002051802,0.044951752511413
32.0839,0.035911662755476,-0.007854121074428,1.48275910276825,0.997902207944315,0.042623842133898,-0.048659360964707,0.002581204096083,-0.057640865689984,0.131421689101337,-0.094741884817784,-0.067286463796509,0.58460445276353,-0.041274773173187,-0.143798976280946,-0.137498725726393,0.051595050781116,0.00321486632559,0.000368774287801,-4.22888668952529E-08,2.54999970351354,2.55000000927971,2.55000000399418,2.54999998915779,0.261913691104137,0.005482109890599,0.089999998882481,0.280312407361495,0.00538929094694,0.0899999950577,0.28130921884082,0.005081916137528,0.089999998342646,0.283226639745261,0.005002055445678,0.090000001090067,0.28522330836721,0.005482109507154,0.089999935088769,0.303622015842882,0.005389290952871,0.089999996078725,0.30461882730953,0.005081916145264,0.089999999840192,0.306536248549645,0.005002055411959,0.089999994351815,0.306536241055548,0.005002055411959,0.044944880566149
32.2715,0.033764381292589,-0.004299990346307,1.48006073657741,0.998334282744109,0.04162701185065,-0.039882585316303,0.002288172446581,-0.084621148882522,0.105623490430831,-0.085061363318881,-0.066683274496183,0.584673644039966,-0.041274781107636,-0.115310223381417,-0.134211806712023,0.054149033679114,0.003215382076948,0.000365287292447,-2.50507648260425E-08,2.54999981386558,2.55000001020578,2.55000000199378,2.54999997799241,0.256465363276453,0.005448327827684,0.089999998592081,0.274914662329008,0.005397745032487,0.089999994841951,0.276234320761267,0.005074898079553,0.089999998168234,0.278195656082609,0.005030983662652,0.090000001113178,0.279774980966514,0.005448327400696,0.089999926670472,0.29822427080426,0.005397745038622,0.089999995894704,0.299543929222065,0.005074898087465,0.089999999704269,0.301505264922838,0.005030983626807,0.089999994032289,0.301505257428741,0.005030983626807,0.044941262006763
32.4591,0.030887846724102,-0.001510544466633,1.47766021297387,0.998687854477699,0.040635953269785,-0.031101635003664,0.001995365416647,-0.106256229759226,0.080441999946518,-0.074901650773985,-0.066079988428007,0.584742181068892,-0.041274785807786,-0.086777709069523,-0.13094776837817,0.056192935510309,0.003215813732606,0.000361864189445,-1.47290173634751E-08,2.54999987068548,2.55000001088517,2.54999999960356,2.54999996073337,0.251050171862851,0.005415191413602,0.089999998293848,0.269517131397678,0.005397530931329,0.089999994568789,0.271158714672958,0.005075606088308,0.089999998025928,0.273135568096316,0.005060087986294,0.090000001135545,0.274359790033153,0.005415190933361,0.089999916409219,0.292826739866582,0.005397530937678,0.089999995658383,0.294468323125661,0.005075606096403,0.089999999597062,0.296445176974675,0.005060087948162,0.089999993689324,0.296445169480579,0.005060087948162,0.044940657510229
32.6468,0.027442542518102,0.000532653902554,1.47557047247139,0.998962894988535,0.039650748839143,-0.022317209551612,0.001702725140118,-0.122537897585019,0.055872924660674,-0.064358451144204,-0.065476621370437,0.58481007583811,-0.041274788571317,-0.058210474279903,-0.127707645730228,0.05772611244514,0.003216195133269,0.000358457174601,-6.24419974324454E-09,2.54999990387289,2.55000001135863,2.54999999675574,2.54999993222749,0.245666674550096,0.005383497312755,0.089999997991103,0.264127452062596,0.005389679335082,0.089999994241079,0.266075602273801,0.005083112399158,0.089999997912471,0.268046944625959,0.005088623470356,0.090000001154568,0.268976293267196,0.005383496765958,0.089999903657289,0.287437060524925,0.005389679341657,0.08999999537268,0.289385210718219,0.005083112407442,0.089999999515637,0.291356553544915,0.00508862342976,0.089999993315629,0.291356546050819,0.00508862342976,0.044942818489957
32.8344,0.023589173025776,0.001847910392934,1.47380158257697,0.999159382402042,0.038671479644698,-0.013530008730499,0.001410193695986,-0.133459637930202,0.031911777392684,-0.05352758918917,-0.064873182752567,0.584877331366162,-0.041274789742885,-0.02961757043231,-0.124492465377087,0.058748078584536,0.003216525793329,0.000355034457197,3.77122627994984E-09,2.54999992486018,2.55000001165408,2.54999999336983,2.54999988063146,0.240312672892982,0.005354001657114,0.089999997687414,0.258752177875776,0.00537527418682,0.089999993861688,0.260979069976807,0.005096532296993,0.089999997824295,0.262931140205403,0.005115804420556,0.090000001167582,0.263622292242342,0.005354001024854,0.089999887404277,0.282061786331294,0.005375274193632,0.089999995040522,0.284288678412745,0.005096532305474,0.089999999456804,0.286240749167619,0.005115804377297,0.089999992902933,0.286240741673522,0.005115804377297,0.044947477098743
33.022,0.019488612561604,0.002453393127676,1.47236073461135,0.999277301119165,0.037698225450235,-0.004740732611595,0.001117713132104,-0.139016634637727,0.008553878344441,-0.042504980835328,-0.064269682094603,0.584943944706855,-0.041274789035309,-0.001008057256301,-0.121303245220379,0.05925850583719,0.003216768854962,0.000351544986077,2.07407341517214E-08,2.54999993882667,2.55000001178997,2.54999998935146,2.54999977370055,0.234985242220515,0.005327430672467,0.089999997386635,0.253396748465242,0.005355429410534,0.0899999934336,0.255864063728711,0.005115006248096,0.08999999775758,0.257790328899546,0.005140811305857,0.090000001171866,0.25829486231577,0.005327429926572,0.089999865981426,0.276706356913696,0.005355429417597,0.089999994664942,0.279173672155965,0.00511500625678,0.089999999417171,0.281099937907905,0.005140811259714,0.089999992441824,0.281099930413809,0.005140811259714,0.044954338243866
33.2096,0.015301854430654,0.002367126967186,1.47125224141806,0.999316641819319,0.036731064638281,0.004049918372684,0.000825225487574,-0.139205771382318,-0.01420564326596,-0.031386603567256,-0.0636661358322,0.585009903335523,-0.041274785143829,0.027608998944934,-0.118140993036386,0.059257214743827,0.003216771209858,0.00034782870509,6.172941924557E-08,2.54999994840566,2.55000001177754,2.54999998459068,2.54999949654612,0.229680750777428,0.005304491443087,0.089999997092919,0.248065480448705,0.005331268016537,0.089999992960013,0.250726379479902,0.005137684248809,0.089999997708308,0.252627529598853,0.005162799300693,0.090000001164642,0.252990371776874,0.005304490538897,0.089999836420063,0.271375088889831,0.005331268023865,0.089999994249182,0.274035987898261,0.005137684257704,0.089999999393194,0.275937138656486,0.005162799251419,0.089999991921535,0.27593713116239,0.005162799251419,0.044963073804896
33.3973,0.011189959914348,0.001606987807548,1.47047753593489,0.999277401478687,0.035770073937356,0.012841243187461,0.000532672831309,-0.134025632903853,-0.03637184730445,-0.020268468540579,-0.063062589127959,0.585075164696963,-0.041274773561846,0.056224521778616,-0.115006698331065,0.058744096632239,0.003215593822834,0.000342944688038,2.27200818082857E-07,2.54999995505187,2.55000001162243,2.54999997895805,2.54999835934052,0.224394867909182,0.005285882868246,0.089999996810734,0.242761576337247,0.005303904111458,0.089999992444437,0.245562667468349,0.005163712011553,0.089999997672297,0.247446621068233,0.00518090853062,0.090000001143063,0.247704490048227,0.005285881728647,0.089999792877946,0.266071184770765,0.005303904119067,0.089999993796771,0.268872275877595,0.005163712020667,0.089999999381213,0.270756230178548,0.005180908477938,0.089999991329655,0.270756222684451,0.005180908477938,0.044973319326242
33.5849,0.007314007211878,0.000190696957008,1.47003517038261,0.999159583473534,0.034815326885168,0.021632538698264,0.000239997419317,-0.123476506900422,-0.057949979293016,-0.009246607300544,-0.062459263330961,0.585139509694695,-0.041274730933293,0.076440888445206,-0.10133656101215,-0.072752914848514,-1.11501931055913,-1.1163796774431,0.119231160135219,2.54999995961633,2.55000001132615,2.54999997225158,1.72973921031902,0.219122560957378,0.005272306951804,0.089999996544853,0.237487148222239,0.005274428115009,0.089999991890775,0.240370448724497,0.005192218743852,0.08999999764523,0.242252345082957,0.005194275985276,0.090000001104195,0.242432184622465,0.005272305425762,0.089999722049507,0.26079675664785,0.005274428122914,0.089999993311604,0.263680057124402,0.005192218753192,0.08999999937747,0.265561954249674,0.005194275928873,0.089999990651752,0.265561946755578,0.005194275928873,0.044984673502943
33.7725,0.003814714779453,-0.00183653995602,1.46955329295065,0.999061838547089,0.032299826066491,0.028847149059329,9.91960077453392E-05,-0.109134285063519,-0.07696325174166,-0.022896873084499,-0.271664763551342,0.375678770635176,-0.018903984290854,0.084788665650696,-0.080885261059203,-0.189022185538854,-2.11057627917459,-2.1110349025039,0.225302529534441,2.54999996266245,2.55000001088809,2.54999996394954,1.00001237319463,0.21385840712682,0.005264153830558,0.089999996298645,0.232243273153639,0.0052438750686,0.089999991303254,0.23514824220898,0.005222206515516,0.089999997622193,0.23705009600219,0.005202249080767,0.090000001045678,0.237168033068114,0.00526415155435,0.089999585598949,0.255552881571031,0.00524387507682,0.089999992797869,0.258457850599311,0.005222206525091,0.089999999377726,0.260359705229384,0.00520224902029,0.089999989872427,0.260359697735288,0.00520224902029,0.044996708570115
33.9601,0.000775851002904,-0.004382212725725,1.468334090018,0.999184121445685,0.02526213777707,0.031507632702787,0.000431566912999,-0.093225811512889,-0.092139348998541,-0.05836216099828,-0.667661641862422,-0.020404156878921,0.023368403232672,0.102223963783552,-0.065972949407452,0.059225139014479,5.88587290095448E-05,-0.002084207168129,5.50646290785922E-07,2.54999996468911,2.55000001030544,2.5499999532114,2.54999611937799,0.208597200102273,0.005261207024546,0.089999996072266,0.227030143114629,0.00521313003901,0.089999990685809,0.229895611479555,0.005252630729425,0.089999997598106,0.231845386311829,0.00520470969036,0.090000000966785,0.231906830398707,0.005261202669408,0.089999209388609,0.250339751523468,0.005213130047563,0.089999992259488,0.253205219860066,0.005252630739245,0.089999999377626,0.255154995603979,0.005204709625405,0.089999988977503,0.255154988109883,0.005204709625405,0.045009017359874
34.1478,-0.001732751125479,-0.00734737421341,1.46674925605483,0.999396481506812,0.01526554270099,0.031184134114397,0.001089522903403,-0.074046040117608,-0.104517523753989,-0.047250044180382,-0.667650598493282,-0.020795206252723,0.023368506547683,0.101168523742595,-0.03332616634781,0.060287913859502,6.41145692719702E-05,-0.002080179272802,1.20110004822367E-07,2.54999996608876,2.55000000956972,2.54999993931785,2.5499990695301,0.203333852368189,0.005263347734084,0.089999995866149,0.221846972319642,0.005183170794987,0.089999990043879,0.224612992610112,0.005282618869443,0.089999997568769,0.226643528019667,0.005201858292162,0.090000000867699,0.226643520902454,0.005263309496252,0.089993094631553,0.245156580719573,0.005183170803895,0.089999991701759,0.24792260098055,0.005282618879516,0.089999999373606,0.249953137381713,0.005201858222266,0.089999987952365,0.249953129887617,0.005201858222266,0.045021133759516
34.3354,-0.003668891690552,-0.010592009348722,1.46550108188154,0.999508567663708,0.005267592566964,0.030851644796318,0.001747275453953,-0.055064295661977,-0.110770345777067,-0.035938524230206,-0.667638568997103,-0.021185499892657,0.023368529083323,0.100030517484893,-0.000667430945192,0.060699378812582,6.604706082395E-05,-0.002079478697521,4.40954518684802E-08,2.54999996711932,2.55000000867082,2.54999992071938,2.54999957580954,0.198063670465542,0.005270181902647,0.089999995679016,0.21669189661112,0.005155075708522,0.089999989384711,0.219301731904239,0.005311260705873,0.089999997529851,0.221449154957836,0.005194373061831,0.090000000669366,0.221449147463777,0.005194373438678,0.07733453041231,0.240001505001766,0.005155075717807,0.089999991131621,0.24261134026434,0.00531126071621,0.08999999936202,0.244758764394816,0.005194372986898,0.089999986783314,0.244758756900719,0.005194372986898,0.045032543695438
