t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4
29.6448,0.815668430712707,0.225953667522659,1.45013412394304,0.995201680625222,0.087968187528946,-0.034011700822496,-0.026046425678046,0.084283007578737,-0.85712342069693,-0.035597203457075,-0.689140255614357,-0.244730945646113,-0.02510909685587,-0.061527905140623,-0.132862208853483,0.018628284054797,-0.000420150157833,0.00114181292086,1.18773140654397E-06,2.55000002429887,2.55000001926742,2.550000024824,2.54998368766091,0.260097280968624,0.018328045779884,0.090000007880689,0.7084388232444,0.006899284414305,0.090000004528099,0.795521240769197,0.002625855691588,0.089999994107521,0.821217901660428,0.002122197716061,0.089999925695878,0.821217894166331,0.002122197716061,0.04491521410533
30.02,0.817855441637369,0.199476208739395,1.44916879871187,0.995916601088035,0.077591695600434,-0.037357328226176,-0.027093942103667,0.061194660945527,-0.906979965064112,-0.028606939796122,-0.689297916962649,-0.244302480343307,-0.025108651159655,-0.066666589737456,-0.115870958637732,0.020850079194252,-0.00040905658187,0.0011524316323,8.08620806258816E-08,2.55000002441169,2.55000001929909,2.55000002475755,2.54999891727529,0.243049836908499,0.017047444060125,0.090000007478696,0.701216010816925,0.007222812427474,0.090000004954882,0.792929235415564,0.002592005353634,0.089999993618078,0.819070098847305,0.002147802813123,0.089999925121902,0.819070091353209,0.002147802813123,0.044900595644548
30.3953,0.819320826776674,0.171598630556345,1.44842604730572,0.996511962188819,0.067203706608567,-0.040691961749789,-0.028137777122551,0.036178022898214,-0.95046054272454,-0.020782947500813,-0.68945141544652,-0.243870030368993,-0.025108620816159,-0.071749531862699,-0.098816990730381,0.02268649346281,-0.000407790855452,0.001153228637521,2.30435440906047E-08,2.55000002450335,2.55000001931968,2.55000002467781,2.54999971280152,0.227215853804382,0.015833983104117,0.09000000698941,0.69362845153219,0.007587559284735,0.090000005379751,0.790370927148888,0.002558308266676,0.089999993109498,0.816893927818195,0.002176171029111,0.089999924653309,0.816893920324098,0.002176171029111,0.044884578247915
30.7705,0.820007048780209,0.142512572785632,1.4479287132996,0.996987687873005,0.056805513025826,-0.044015162049107,-0.029177879447701,0.009254010799469,-0.987541618864208,-0.012269840744386,-0.689604438966547,-0.243437281318468,-0.025108612169069,-0.076774339370136,-0.081708749221408,0.024137723543484,-0.000406944389814,0.001153606177062,9.99619419243778E-09,2.5500000245785,2.55000001931011,2.55000002458123,2.54999989231032,0.21251846321534,0.014697390589042,0.090000006397252,0.685631283222809,0.007997168309381,0.090000005796301,0.787845941040756,0.002524986108132,0.089999992583919,0.814686650183286,0.002207277634908,0.089999924276627,0.81468664268919,0.002207277634908,0.044867097490158
31.1458,0.819857211357467,0.112410333713159,1.44769530276751,0.997343718240945,0.046398379248959,-0.04732652014703,-0.030214198630885,-0.019555560335159,-1.01820282731391,-0.003212159894781,-0.689757144850341,-0.243004390596228,-0.025108608417997,-0.081738585699054,-0.0645545091652,0.025203107326128,-0.000406176804947,0.001153904311694,5.39076364800606E-09,2.55000002464044,2.55000001925224,2.550000024463,2.54999995567879,0.198875933533471,0.013642529681869,0.090000005684551,0.677175644509386,0.008455638713423,0.090000006199018,0.78535368415906,0.002492256881696,0.089999992043923,0.812445537121845,0.002241113061441,0.089999923978126,0.812445529627749,0.002241113061441,0.044848076453713
31.521,0.818815086356089,0.081484776051406,1.44773998167045,0.997580007896488,0.035983569570011,-0.050625630659184,-0.031246684725205,-0.050227964923206,-1.04242690711861,0.00624530622323,-0.68990956269791,-0.242571387998967,-0.025108606395113,-0.086639872079751,-0.047362561335072,0.025882136323023,-0.000405432897379,0.001154178169053,3.33804128960185E-09,2.55000002469162,2.55000001912621,2.55000002431655,2.54999998395329,0.186205331963724,0.012670601569747,0.090000004831445,0.668208380014631,0.008967264494755,0.09000000658332,0.782893348223139,0.002460335935921,0.089999991492597,0.810167853049919,0.002277684071926,0.089999923743977,0.810167845555823,0.002277684071926,0.044827425131569
31.8963,0.816825140921723,0.049929233693198,1.4480725692674,0.997696525884597,0.025562349163966,-0.053912090756009,-0.032275288271815,-0.082739577243866,-1.06019970843603,0.015957577974856,-0.690061701394162,-0.24213828263673,-0.025108605142513,-0.091475830055637,-0.030141213712121,0.026174484078333,-0.000404698050085,0.001154442330845,2.28175001239775E-09,2.55000002473383,2.55000001890659,2.55000002413279,2.54999999856505,0.174425146939549,0.011780185024174,0.090000003815798,0.658671853581263,0.009536526433368,0.09000000694556,0.780463911470939,0.0024294367522,0.089999990933585,0.807850837764343,0.002317015285576,0.089999923560376,0.807850830270247,0.002317015285576,0.04480503957128
32.2715,0.813832564332316,0.017937418278111,1.44869853341551,0.997693255683148,0.015135984136157,-0.057185500020284,-0.033299960295536,-0.117065882812991,-1.07151019899377,0.02577955322275,-0.690213564338964,-0.241705078147781,-0.025108604286286,-0.096244122741437,-0.012898788218792,0.026080009894647,-0.00040396718344,0.001154701849118,1.68533080368811E-09,2.55000002476842,2.55000001855576,2.55000002389897,2.55000000692288,0.163457061635457,0.010968085304093,0.090000002613134,0.648503938124673,0.010167915456591,0.090000007283002,0.778064139845793,0.002399771625146,0.08999999037114,0.80549168670489,0.002359151059453,0.08999992341362,0.805491679210793,0.002359151059454,0.044780800736547
32.6468,0.809783294484286,-0.014296674416759,1.44961898794052,0.997570195201736,0.004705741424842,-0.060445460442073,-0.034320652301481,-0.153181490230224,-1.07635046932092,0.035566077032864,-0.690365153026054,-0.241271776274598,-0.025108603653866,-0.100942445961969,0.004356383129328,0.025598759665346,-0.000403238126857,0.001154958866873,1.32116945429475E-09,2.55000002479668,2.55000001804688,2.55000002359911,2.55000001217072,0.153227064866157,0.0102299967693,0.090000001196583,0.637638279371209,0.010865658753464,0.090000007593772,0.775692587494763,0.00237155235103,0.089999989810154,0.80308752897532,0.00240415772957,0.089999923290135,0.803087521481223,0.00240415772957,0.044754573061896
33.022,0.804624044016915,-0.046578858221387,1.45083069210311,0.997327356780983,-0.005727111332282,-0.06369157644749,-0.035337316271813,-0.191060143453464,-1.07471573653542,0.045172011692641,-0.690516468134659,-0.240838377955502,-0.025108603158097,-0.10556852935872,0.021615962195456,0.024730966034509,-0.000402509982958,0.001155214245341,1.0996578381334E-09,2.55000002481956,2.55000001733825,2.55000002320921,2.55000001556015,0.143666064475892,0.009561000390265,0.089999999536826,0.626004966871002,0.011633312500208,0.090000007876786,0.773347596463937,0.002344991030825,0.089999989256192,0.800635402767228,0.002452126208092,0.089999923176446,0.800635395273131,0.002452126208092,0.04472620267967
33.3973,0.798302326062278,-0.078714850408702,1.45232605216678,0.996964767190843,-0.01616130594378,-0.066923454938604,-0.03634990466248,-0.230674734488567,-1.06660434664105,0.054452306789213,-0.690667510007264,-0.240404883805634,-0.02510860274545,-0.110120137487474,0.038871608729497,0.02347704838443,-0.000401782206228,0.001155468471417,9.74988983926117E-10,2.55000002483761,2.55000001634485,2.55000002268791,2.55000001776563,0.134710140565657,0.008955923910236,0.089999997602037,0.61353178850536,0.012473178365641,0.090000008131664,0.771027295379116,0.002320301084822,0.089999988715492,0.79813222783842,0.002503174928808,0.089999923059086,0.798132220344324,0.002503174928808,0.044695515310699
33.7725,0.790766479608297,-0.110510365576829,1.45409312506808,0.996482467627427,-0.026595573814964,-0.070140705337498,-0.037358370399853,-0.271997316490939,-1.05201777532051,0.063262069282923,-0.690818278781647,-0.239971294257431,-0.025108602379586,-0.114595070897092,0.056114984389523,0.021837612664434,-0.000401054365146,0.001155721886766,9.15061275859804E-10,2.55000002485146,2.55000001497118,2.55000002197069,2.55000001926049,0.126300547708864,0.008409592856793,0.08999999535779,0.600146290336038,0.013385498169323,0.090000008358627,0.768729596811906,0.002297698567209,0.089999988194969,0.795574774711081,0.002557453127339,0.089999922924416,0.795574767216985,0.002557453127339,0.044662313835461
34.1478,0.781965694462657,-0.141771209532495,1.45611562418821,0.995880513708269,-0.037028646099814,-0.073342939631373,-0.038362666877325,-0.314999117271939,-1.03096062721931,0.071456633516597,-0.690968774433662,-0.239537609615117,-0.025108602036209,-0.118991167188092,0.073337756764426,0.019813451092374,-0.000400326099779,0.001155974701685,9.0371139054686E-10,2.55000002486155,2.55000001306448,2.55000002094888,2.55000002031163,0.118383549850785,0.007916997858079,0.089999992766908,0.585778902592088,0.01436738774395,0.090000008558391,0.766452192948953,0.002277403862953,0.08999998770218,0.7929596302756,0.002615144435481,0.089999922758367,0.792959622781503,0.002615144435481,0.044626375609046
34.523,0.771850035805565,-0.172303373130301,1.45837292722326,0.995158975465987,-0.047459253853501,-0.076529772418015,-0.039362747951836,-0.359650553202512,-1.00344063372028,0.078891631112815,-0.691118996804096,-0.239103830104004,-0.025108601697091,-0.123306302055396,0.090531603394369,0.017405541773705,-0.000399597003493,0.001156227056643,9.33561420833176E-10,2.55000002486819,2.55000001037718,2.55000001942815,2.55000002107413,0.110910150167099,0.007473399683686,0.089999989789216,0.570367406455781,0.015411496136306,0.090000008732051,0.76419254910205,0.002259643846903,0.089999987245282,0.790283159516217,0.002676470759382,0.089999922546047,0.790283152022121,0.002676470759382,0.044587449662132
34.8983,0.760370468319505,-0.201913126022603,1.46084008614927,0.994317937340323,-0.05788612818505,-0.079700820951435,-0.040358567940299,-0.405921243508116,-0.969468649209314,0.085423060728233,-0.691268945581145,-0.238669955896692,-0.025108601346772,-0.127538390311922,0.10768821578483,0.014615048221024,-0.000398866475233,0.001156479040728,1.00068570024442E-09,2.55000002487161,2.5500000064951,2.55000001703375,2.55000002164167,0.103835760971497,0.007074389195602,0.089999986381128,0.55386297439688,0.016504432058902,0.090000008880972,0.76194789451438,0.00224465458767,0.089999986832953,0.787541463118813,0.002741696397405,0.089999922271213,0.787541455624716,0.002741696397405,0.044545254058936
35.2735,0.74747887988437,-0.230407110274761,1.46348783927744,0.993357498168605,-0.068308000409373,-0.082855705187469,-0.041350081615885,-0.453780024947745,-0.929058645834918,0.090907357627614,-0.691418620227462,-0.238235987132351,-0.025108600971265,-0.131685386890716,0.124799303407912,0.011443318765985,-0.000398133437544,0.001156730642434,1.0955212588727E-09,2.55000002487194,2.5500000006929,2.55000001296744,2.55000002207302,0.097119845453171,0.006715915518326,0.08999998249501,0.53623787523952,0.01762509915736,0.090000009006668,0.759715209826863,0.002232684687517,0.089999986474297,0.784730330786075,0.002811132332738,0.089999921915526,0.784730323291978,0.002811132332738,0.044499473887784
35.6488,0.733128104826571,-0.257592433800643,1.46628262539315,0.992277771174788,-0.078723602197464,-0.085994047829486,-0.042337244204073,-0.503194966869014,-0.882227706766221,0.095201463037176,-0.691568019801384,-0.237801923954468,-0.025108600560171,-0.135745287819887,0.14185659767738,0.007891885832298,-0.000397395616076,0.001156981477553,1.17175507158909E-09,2.55000002486921,2.54999999161884,2.55000000527845,2.55000002240645,0.090725553005916,0.006394292447255,0.08999997807819,0.517494643504372,0.018743231735148,0.090000009110698,0.757491210461053,0.00222399936581,0.089999986178709,0.781845190181994,0.002885140604081,0.089999921457544,0.781845182687897,0.002885140604081,0.044449760679273
36.024,0.717271946710981,-0.283276763573474,1.46918659997171,0.991078883957333,-0.089131665722,-0.08911547437523,-0.043320011378208,-0.554133386629078,-0.828996017959369,0.098162893225143,-0.691717142507796,-0.237367766650707,-0.02510860012047,-0.139716131148107,0.158851855851745,0.003962464934241,-0.000396647144078,0.001157229453474,1.00254307708841E-09,2.55000002486342,2.54999997652387,2.54999998812232,2.55000002266771,0.08461936255286,0.006106190453057,0.089999973071461,0.497676035392354,0.019818608112018,0.090000009194546,0.755272325042032,0.002218885419021,0.089999985955726,0.778881051572988,0.002964138609005,0.089999920871324,0.778881044078892,0.002964138609005,0.044395734537749
36.3993,0.699865200665037,-0.307268418567678,1.47215765346092,0.989760978476684,-0.099530923789841,-0.092219613169739,-0.044298339253738,-0.606561865362847,-0.769386858459278,0.099649808206477,-0.691865984350089,-0.23693351629398,-0.025108599744265,-0.143595997682295,0.175776864612298,-0.000343047441752,-0.000395866911269,0.001157462185874,-7.36922498454419E-10,2.55000002485447,2.54999994901168,2.54999993689251,2.55000002287474,0.07877074299607,0.005848619556789,0.089999967406871,0.476874452585043,0.020801582807311,0.090000009259522,0.753054667814966,0.002217657227066,0.089999985814834,0.775832448452696,0.003048603120292,0.08999992012448,0.7758324409586,0.003048603120292,0.044336991014234
36.7745,0.680863675225683,-0.329376462389514,1.47514943161286,0.988324211044726,-0.109920109923458,-0.095306095494134,-0.045272184377049,-0.660446264028024,-0.703426589358745,0.099521079652682,-0.692014533410018,-0.23649917860442,-0.025108600020795,-0.147383009591099,0.192623440095983,-0.00502258842091,-0.000394895910515,0.00115754638753,-1.82845529224558E-08,2.5500000248422,2.5499998901916,2.54999963680959,2.5500000230404,0.073151836238373,0.005618906757698,0.089999961004447,0.455238843971541,0.021635608613502,0.090000009306646,0.750834003788036,0.00222066402693,0.089999985765253,0.772693374769607,0.003139073683089,0.089999919175419,0.772693367275511,0.003139073683089,0.04427311585177
37.1498,0.660224213713363,-0.349410795575415,1.47811135777096,0.986768752329971,-0.120297958030518,-0.098374556043446,-0.046241503667632,-0.715751738926085,-0.631144642745205,0.097636353329026,-0.692162718101909,-0.236064809318187,-0.025108606882074,-0.141699758877497,0.194791771850908,-0.061762373600652,0.463528920676058,-0.462917423382118,-0.049559154295254,2.55000002482637,2.54999971199539,1.86810703976648,2.55000002317386,0.067737165741846,0.005414670496527,0.089999953767376,0.432976676130764,0.022262167840777,0.090000009336532,0.748605705043822,0.002228298744215,0.089999985815699,0.769457219876907,0.003236154892701,0.089999917969346,0.76945721238281,0.003236154892701,0.044203712331012
37.525,0.637959296587306,-0.367261662785325,1.48069732498332,0.985124238409915,-0.129422672075647,-0.102791364715953,-0.047052546360472,-0.768924573972698,-0.558049029632552,0.074460022405317,-0.518223488891573,-0.409774574166694,-0.043705679715976,-0.159330331678546,0.222244072898595,-0.015333366043345,-0.001191179025913,0.001510283335961,7.33285629943436E-08,2.55000002480662,2.54999866464492,2.5499996720576,2.55000002327938,0.062503889104055,0.005233276637791,0.089999945562149,0.410342174871482,0.022634501259283,0.090000009349646,0.746364900717906,0.002240804325916,0.089999985969731,0.766116802897002,0.003340416979905,0.089999916426721,0.766116795402906,0.003340416979905,0.044128391901726
37.9003,0.614002429240572,-0.382764210339282,1.48284989615567,0.983406970002597,-0.137298803640267,-0.108556132163931,-0.047700481841851,-0.828713281528578,-0.474651940449495,0.068706176740435,-0.518670478825484,-0.409207840339249,-0.043705652199432,-0.160720109567888,0.225600681128995,-0.050020759872389,0.266094714297313,0.268221486386821,0.028502150361015,2.5500000247824,2.15783409527153,2.54999993491933,2.55000002336168,0.057431154403471,0.005072734700584,0.089999936223265,0.387628727498199,0.022713447373283,0.090000009345456,0.744106203261908,0.002258697455998,0.08999998623452,0.762664092412299,0.003452710484703,0.089999914452033,0.762664084918203,0.003452710484703,0.044046828053074
38.2755,0.588242765814807,-0.395744303625766,1.48463411582129,0.981791051794674,-0.144402300538477,-0.113589048243754,-0.048289070029791,-0.88902350324261,-0.389995284015477,0.049935886411993,-0.418818436294215,-0.308557726573469,-0.033010220170291,-0.160156389658194,0.226532750511362,-0.080765411749421,0.509661654651354,0.510518992084805,0.054439398737722,2.55000002475319,1.80095921756113,2.54999998413566,2.55000002342677,0.052499897170933,0.004931257232538,0.089999925529795,0.365151999959008,0.022476727539191,0.090000009322467,0.741823540705894,0.002282662556014,0.089999986617785,0.759089949443251,0.003574142969048,0.089999911917705,0.759089941949155,0.003574142969048,0.043958807597756
38.6508,0.560674077507962,-0.406175887421796,1.48568057396388,0.980695346356308,-0.149274887661114,-0.116535529916811,-0.048714636984134,-0.94912218905843,-0.304988868542254,0.019628665352172,-0.227567898487805,-0.116985472891963,-0.012581835591174,-0.167724623104867,0.239645876658035,-0.059638215351434,0.295264214007209,0.295382564120833,0.031520954391856,2.55000002471874,2.11629793312466,2.55000000116037,2.55000002347928,0.047693455096623,0.00480644207431,0.089999913146691,0.343214426258459,0.02193757370055,0.090000009278905,0.739510458005078,0.002313082700816,0.089999987117503,0.755384232565032,0.00370571687822,0.089999908621122,0.755384225070935,0.00370571687822,0.043864274451642
39.026,0.531257145686598,-0.413980322342434,1.48593514910898,0.980193643923598,-0.151840316804723,-0.117329783919808,-0.048976121566829,-1.01206085450331,-0.215061752433645,-0.002750575180606,-0.116770001081741,-0.00614316460532,-0.000753597338215,-0.16772573760953,0.242568752498182,-0.059549689884284,0.28690000577477,0.286908650701095,0.030626869014808,2.55000002467872,2.12859981068713,2.55000000896671,2.55000002352227,0.042996979219058,0.004696475877565,0.089999898612359,0.322087796516955,0.021126629741504,0.090000009211565,0.737159885320106,0.002350572684972,0.089999987732812,0.751535655494844,0.003848577070188,0.089999904258834,0.751535648000747,0.003848577070188,0.043763674352753
39.4013,0.499950035871689,-0.419068066407145,1.48551758284031,0.98013718622044,-0.152739280877951,-0.116570955562367,-0.049122506961126,-1.07499993816606,-0.124037827155134,-0.025096596531506,-0.009110772846056,0.101519307639,0.010739135373677,-0.165055550568786,0.242136918783293,-0.060428628222012,0.299655236560449,0.299898798486402,0.032005558247028,2.55000002463265,2.10963019973483,2.55000001321201,2.55000002355784,0.038397188511816,0.004599790707242,0.089999881258319,0.301997030959668,0.020090765557287,0.09000000911575,0.734763992773244,0.002395892546862,0.089999988461496,0.747531714780755,0.004003940714089,0.089999898349381,0.747531707286658,0.004003940714089,0.043658217141828
39.7765,0.466767761520569,-0.421425079495514,1.48442341409819,0.980530334803017,-0.151959012054141,-0.114247248206723,-0.049155748436998,-1.13693703413183,-0.033175947479744,-0.047772439496913,0.103334855789469,0.214056332888146,0.022749221225095,-0.158747138554941,0.236917107487271,-0.066094163284316,0.368942489969881,0.36988123897135,0.039443859070122,2.55000002458002,2.00728538045815,2.55000001577532,2.55000002358749,0.033882570004397,0.004514618507419,0.089999860055897,0.283105140518502,0.018891890441166,0.09000000898551,0.732314270566936,0.002449722206308,0.089999989295508,0.743358783620023,0.004172931160731,0.089999890077479,0.743358776125927,0.004172931160731,0.043550087468063
40.1518,0.431760616172699,-0.421082864125236,1.48261569993282,0.981419393853315,-0.149261505345476,-0.110135546934615,-0.049062591466441,-1.1965068984659,0.055727197987371,-0.072574274515553,0.241780526524977,0.352854269189952,0.037550529488087,-0.143920786877868,0.219585525962186,-0.09688581647285,0.682151155053442,0.685135201001648,0.072994162603251,2.55000002452052,1.5456611594081,2.55000001742146,2.55000002361219,0.029443398917399,0.004439171086998,0.089999833375103,0.265510122132928,0.017595018385574,0.090000008813303,0.729801526704281,0.002512743862655,0.089999990222994,0.73900221348919,0.004356570130834,0.089999877969278,0.739002205995093,0.004356570130834,0.043442790828024
40.527,0.395046603554096,-0.418167124007119,1.47988877532429,0.983039293641813,-0.143541356723456,-0.103202367734792,-0.048773944673458,-1.25051317427793,0.138126667422638,-0.10893067750789,0.497757749999795,0.609951255917949,0.06494158927686,-0.147516725677164,0.232025159508761,-0.015872479918975,-0.002636384737117,0.002155788291303,4.64327045551053E-07,2.55000002445443,2.54999363056362,2.55000001849464,2.55000002363219,0.025071946441842,0.004371452475557,0.089999798481326,0.249247366659265,0.016262755473663,0.09000000859024,0.727216046621076,0.002585480083205,0.089999991226549,0.73444658556354,0.00455562792565,0.08999985906919,0.734446578069444,0.00455562792565,0.043341259425921
40.9023,0.356688611832939,-0.412705447683227,1.4765255706152,0.985033267667118,-0.135853016481907,-0.094419243018552,-0.04835727834002,-1.30586882613778,0.225194109392594,-0.11488682565661,0.496768446617371,0.610760215482291,0.064941763515585,-0.134381806068875,0.219338415835218,-0.009755146542655,-0.0026437737355,0.002147614548333,4.90167749768956E-08,2.55000002438199,2.54999934549929,2.55000001919418,2.5500000236469,0.020761853274688,0.004310093167154,0.089999750569847,0.234306714059312,0.014940652599952,0.090000008304473,0.724547165137741,0.002668881483335,0.089999992292864,0.729675748409612,0.004770837153929,0.089999826505151,0.729675740915515,0.004770837153929,0.0432524433578
41.2775,0.316743764087761,-0.404703085626105,1.47301852257394,0.986888064266327,-0.128159654059619,-0.08561021286598,-0.04793686944124,-1.3562955993657,0.307500850751795,-0.118547444433079,0.495776370513276,0.611566107849553,0.06494178190913,-0.12112304557085,0.206577399940289,-0.00407501982435,-0.002647570340724,0.002143007218505,1.56615099080411E-08,2.55000002430288,2.54999980481546,2.55000001965768,2.55000002365577,0.016507902886835,0.004253950387853,0.089999680260758,0.220644480906343,0.01366223315297,0.09000000794122,0.721783000337666,0.002764164800076,0.089999993409081,0.72467304456918,0.005002703840431,0.089999759680561,0.724673037075084,0.005002703840431,0.043185049942051
41.6528,0.275360630832776,-0.394303283749513,1.46943403932435,0.98860342322892,-0.120462414917957,-0.076776532025559,-0.04751255224768,-1.40174702266735,0.385019020848889,-0.120076595637346,0.494782869733058,0.61237027131628,0.064941787786112,-0.10774808819065,0.193749513912742,0.001165024593829,-0.002651126174129,0.002138626605592,7.17133096836235E-09,2.55000002421682,2.54999992184616,2.55000001995938,2.55000002365851,0.012306428117912,0.004201474768924,0.089999566326275,0.208189694854538,0.012454786051805,0.090000007484106,0.718910722383627,0.002872277954038,0.089999994556423,0.719421899423845,0.005251145145335,0.089999555613378,0.71942189192975,0.005251145145334,0.043148187010326
42.028,0.232689133739312,-0.38165008243756,1.46583359070413,0.990179107188402,-0.112762432089362,-0.067919450422211,-0.04708416049951,-1.44217949316225,0.457723526666362,-0.119639420154172,0.49378803462634,0.613172790957995,0.064941790477154,-0.094264569798299,0.180862083913315,0.005962016819371,-0.00265462562077,0.002134289256321,3.9182311236813E-09,2.55000002412365,2.54999996669629,2.55000002013923,2.550000023655,0.008155137076645,0.004151291041266,0.089999348923202,0.196855540730819,0.011334154123719,0.090000006913946,0.715916390778984,0.002994331604644,0.089999995717152,0.715916382031936,0.003505517391909,0.045472394748174,0.71591637453784,0.00350551739191,0.042852381601272
42.4033,0.188880459643512,-0.366888233660029,1.46227367537056,0.991614899087486,-0.105060836151838,-0.059040222388847,-0.046651528096676,-1.4775522733302,0.525592024328545,-0.117402173320494,0.492791886352258,0.613973683009379,0.06494179194747,-0.080680184461563,0.167922464375066,0.01031322340278,-0.002658101922855,0.002129962161041,2.3671775312234E-09,2.55000002402339,2.54999998802586,2.55000002021816,2.55000002364529,0.004052946021217,0.004102191055428,0.089998768658449,0.186548044625135,0.010307496105683,0.090000006208588,0.712784775525066,0.003131615253918,0.089999996738656,0.712784766778018,0.003131615253918,0.045139822368851,0.712784759283921,0.003131615253919,0.042804627324363
42.7785,0.144086974254904,-0.350163118336271,1.4588057886968,0.992910602049563,-0.097358755684497,-0.050140107063569,-0.046214489193803,-1.50782751284993,0.5886049297108,-0.113532136200185,0.491794433595805,0.614772951318244,0.064941792835754,-0.067002683159559,0.15493803854554,0.014216162700758,-0.002661564513274,0.002125635970409,1.51542878450428E-09,2.55000002391631,2.54999999964049,2.55000002020476,2.55000002362954,-1.70354693213793E-07,0.00405311637591,0.089992368237513,0.177172203520178,0.009375841104957,0.090000005342801,0.709499159612979,0.003285615912088,0.089999997762131,0.70949915086593,0.003285615912088,0.045146888557082,0.709499143371833,0.003285615912088,0.042868661149548
43.1538,0.09846213521615,-0.331620663376765,1.45547639341623,0.994066039374707,-0.089657317221808,-0.041220368320929,-0.045772878263986,-1.53297026995514,0.646745429252158,-0.10819752109377,0.490795681502285,0.615570596224058,0.064941793404418,-0.05323986982255,0.141916214973279,0.017668608204284,-0.002665016831481,0.002121307274816,9.96325227242069E-10,2.55000002380306,2.5500000065842,2.55000002009774,2.550000023608,-1.70878909916873E-07,5.24216703080065E-10,0.044953166482367,0.168636012157057,0.008536191363121,0.09000000428823,0.706041120305818,0.00345803930716,0.089999998774564,0.70604111155877,0.00345803930716,0.045161185056983,0.706041104064673,0.00345803930716,0.042975762743759
43.529,0.052160404544243,-0.311407258419906,1.45232689312016,0.995081054554613,-0.081957645122959,-0.032282274623241,-0.045326530157306,-1.55294853130437,0.699999489449519,-0.101567375799297,0.489795633926344,0.616366616786834,0.064941793778289,-0.039399596991992,0.128864423449142,0.020668590235159,-0.002668460346381,0.002116974605468,6.51197721300071E-10,2.55000002368472,2.55000001102935,2.55000001988563,2.55000002358106,-1.68689036498036E-07,-2.18987341883723E-09,0.045508340586429,0.160852889230643,0.007783122926414,0.090000003013416,0.702390286771047,0.003650833534771,0.089999999764363,0.702390278023999,0.003650833534771,0.045184977438341,0.702390270529902,0.003650833534771,0.043120852396388
43.9043,0.005337160499973,-0.289669672306748,1.44939360863742,0.995955511290457,-0.074260861418996,-0.023327098849926,-0.044875280157937,-1.56773323022238,0.748355864828829,-0.093811487236563,0.488794294171425,0.617161011515422,0.064941794022651,-0.025489761376779,0.115790110820909,0.023214397194302,-0.00267189575043,0.002112637244087,4.01893371351811E-10,2.55000002356294,2.55000001402741,2.55000001954345,2.55000002354926,-1.65878340550423E-07,-2.81069594761307E-09,0.046066604134112,0.153742955884068,0.007109933346575,0.090000001483933,0.698524071877596,0.003866214893451,0.09000000072148,0.698524063130548,0.003866214893451,0.045221410333396,0.698524055636451,0.003866214893451,0.043296692061311
44.2795,-0.041851391064873,-0.266554969340161,1.44670775731246,0.996689293509835,-0.066568085652719,-0.014356118118796,-0.044418964040751,-1.57729826327397,0.791806104345694,-0.085100284602928,0.487791665281123,0.617953778649135,0.064941794173462,-0.011518299362225,0.102700736765044,0.025304576581402,-0.002675323381307,0.002108294793401,2.04763289936147E-10,2.55000002344002,2.55000001613394,2.55000001902458,2.55000002351329,-1.62827348943584E-07,-3.05099160683866E-09,0.046600618917016,0.147233532886053,0.006509422998015,0.089999999662611,0.69441737645118,0.004106695426416,0.09000000163748,0.694417367704132,0.004106695426416,0.045274906676278,0.694417360210035,0.004106695426416,0.043495768124349
44.6548,-0.089248305832273,-0.242210425375741,1.4442954351945,0.997282305381571,-0.058880434715994,-0.005370613603606,-0.043957418127689,-1.58162050515255,0.830344556199337,-0.075604742146497,0.486787750172322,0.618744916278212,0.064941794250299,0.002506817511217,0.089603769539376,0.026937935839625,-0.002678743383303,0.002103946991798,3.0796632241695E-11,2.55000002331892,2.55000001766325,2.55000001824211,2.55000002347404,-1.59668856228217E-07,-3.1584927153675E-09,0.04710250182931,0.141259132894451,0.005974399991602,0.089999997509907,0.690042265091061,0.004375111360119,0.09000000250556,0.690042256344013,0.004375111360119,0.045351845348247,0.690042248849916,0.004375111360119,0.043712148965846
45.03,-0.136695990563964,-0.216783443792208,1.4421776021485,0.997734471327952,-0.051199022686178,0.003628129650443,-0.043490479344019,-1.58067982187213,0.863968371052762,-0.065496281622334,0.485782551707759,0.619534422394722,0.064941794261856,0.016577587092072,0.076506681726469,0.02811354304556,-0.002682155793287,0.002099593569365,-1.31097884965122E-10,2.55000002327049,2.55000001879591,2.55000001709287,2.55000002337124,-1.56465073329953E-07,-3.20378289826395E-09,0.047568624883812,0.135761146086054,0.005497986808397,0.089999994984398,0.685367613929969,0.004674651161092,0.090000003320523,0.685367605182921,0.004674651161092,0.045461788683167,0.685367597688824,0.004674651161092,0.043943083653423
